DÉPARTEMENT,COMMUNES,LIEU DE VOTE,N°,ÉLECTEURS,IMPLANTATION
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM GOLI,04,438,ECOLE AGNAM GOLI CLASSE CM1B
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM GOLI,05,434,ECOLE AGNAM GOLI CLASSE CE2B
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM THIODAYE,01,552,ECOLE AGNAM THIODAYE CE2A
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM THIODAYE,02,554,ECOLE AGNAM THIODAYE CM1A
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM THIODAYE,03,554,ECOLE AGNAM THIODAYE CM2A
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM THIODAYE,04,553,ECOLE AGNAM THIODAYE CM2B
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM THIODAYE,05,486,ECOLE AGNAM THIODAYE CLASSE
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM TOULEL THIALLE,01,571,CLASSE CE2
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM TOULEL THIALLE,02,576,CLASSE CM1
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM TOULEL THIALLE,03,578,CLASSE CM 2 ECOLE
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM TOULEL THIALLE,04,87,CLASSE CE1
MATAM,DES AGNAM (AGNAM CIVOL),ECOLE AGNAM LIDOUBE,01,368,CLASSE CE2
MATAM,DES AGNAM (AGNAM CIVOL),ECOLE AGNAM LIDOUBE,02,367,CLASSE CM2
MATAM,DES AGNAM (AGNAM CIVOL),ECOLE SINTHIOU BOUMAKA,01,512,CLASSE CI
MATAM,DES AGNAM (AGNAM CIVOL),ECOLE SINTHIOU BOUMAKA,02,509,CLASSE CP
MATAM,DES AGNAM (AGNAM CIVOL),MBERLA BELE,01,509,ECOLE MBERLA BELE CLASSE CI
MATAM,DES AGNAM (AGNAM CIVOL),MBERLA BELE,02,434,ECOLE MBERLA BELE CLASSE
MATAM,DES AGNAM (AGNAM CIVOL),NDIAFFANE BELTHINDI,01,583,SALLE DE CLASSE
MATAM,DES AGNAM (AGNAM CIVOL),NDIAFFANE SOROKOUM,01,597,CLASSE CE2
MATAM,DES AGNAM (AGNAM CIVOL),NDIAFFANE SOROKOUM,02,594,CLASSE CM1
MATAM,DES AGNAM (AGNAM CIVOL),SIEGE ALDA AGNAM OURO CIRE,01,525,ECOLE OURO CIRE CLASSE CI
MATAM,DES AGNAM (AGNAM CIVOL),SIEGE ALDA AGNAM OURO CIRE,02,526,ECOLE OURO CIRE CLASSE CP
MATAM,DES AGNAM (AGNAM CIVOL),SIEGE ALDA AGNAM OURO CIRE,03,457,ECOLE OURO CIRE CLASSE CE
MATAM,DES AGNAM (AGNAM CIVOL),SYLLA WORGO,01,261,ABRI PROVISOIRE
MATAM,OREFONDE,AGNAM OURO MOLLO,01,386,ECOLE / CLASSE CE1
MATAM,OREFONDE,DIALAGNOL,01,567,ECOLE SALLE DE CLASSE
MATAM,OREFONDE,DIALAGNOL,02,301,ECOLE SALLE DE CLASSE
MATAM,OREFONDE,DIORBIVOL PECHEURS,01,442,CLASSE CP
MATAM,OREFONDE,DIORBIVOL PECHEURS,02,435,CLASSE CM2
MATAM,OREFONDE,DIOWGUEL,01,478,ECOLE ASNDE BALLA
MATAM,OREFONDE,DIOWGUEL,02,305,ECOLE ASNDE BALLA
MATAM,OREFONDE,ECOLE DIORBIVOL STATION,01,240,ECOLE / CLASSE CE1
MATAM,OREFONDE,HODIO,01,482,ECOLE ASNDE BALLA CLASSE CI
MATAM,OREFONDE,HODIO,02,480,ECOLE ASNDE BALLA CLASSE CM2A
MATAM,OREFONDE,HODIO,03,477,ECOLE ASNDE BALLA CLASSE CE2A
MATAM,OREFONDE,HODIO,04,480,ECOLE ASNDE BALLA CLASSE CE1A
MATAM,OREFONDE,LOUMBAL BALADJI,01,577,ECOLE LOUMBAL BALADJI CIA
MATAM,OREFONDE,LOUMBAL BALADJI,02,580,ECOLE LOUMBAL BALADJI CM2
MATAM,OREFONDE,LOUMBAL BALADJI,03,580,ECOLE LOUMBAL BALADJI CE2
MATAM,OREFONDE,LOUMBI SANDARABE,01,448,CLASSE CE1
MATAM,OREFONDE,OREFONDE,01,586,ECOLE OREFONDE E1 CLASSE CIB
MATAM,OREFONDE,OREFONDE,02,593,ECOLE OREFONDE CLASSE CEIA
MATAM,OREFONDE,OREFONDE,03,589,ECOLE OREFONDE 1 CLASSE CE2A
MATAM,OREFONDE,OREFONDE,04,586,ECOLE OREFONDE 1 CLASSE CM1A
MATAM,OREFONDE,OREFONDE,05,587,ECOLE OREFONDE CLASSE CM2A
MATAM,OREFONDE,OREFONDE,06,588,ECOLE OREFONDE 1 CIA
MATAM,BOKIDIAVE,BALEL PATHE,01,147,SALLE DE CLASSE
MATAM,BOKIDIAVE,BALEL PATHE,02,71,SALLE DE CLASSE
MATAM,BOKIDIAVE,BOKIDIAVE SARAKOLE,01,515,CLASSE CM2 A
MATAM,BOKIDIAVE,BOKIDIAVE SARAKOLE,02,523,CLASSE CM2 B
MATAM,BOKIDIAVE,BOKIDIAVE SARAKOLE,03,519,CLASSE CM1 A
MATAM,BOKIDIAVE,BOKIDIAVE SARAKOLE,04,517,CLASSE CM1 B
MATAM,BOKIDIAVE,BOKIDIAVE TOUCOULEUR,01,568,CLASSE CE1 A
MATAM,BOKIDIAVE,BOKIDIAVE TOUCOULEUR,02,565,CLASSE CE1 B
MATAM,BOKIDIAVE,BOKIDIAVE TOUCOULEUR,03,567,CLASSE CE2 A
MATAM,BOKIDIAVE,BOKIDIAVE TOUCOULEUR,04,572,CLASSE CE2 B
MATAM,BOKIDIAVE,DIOLOL DIAOBE,01,309,CLASSE CM 2
MATAM,BOKIDIAVE,DIOLOL DIAOBE,02,309,CLASSE CE 2
MATAM,BOKIDIAVE,DIOLOL DIAOBE,03,308,CLASSE CP
MATAM,BOKIDIAVE,DONDOU,01,463,CLASSE CM2 A
MATAM,BOKIDIAVE,DONDOU,02,457,CLASSE CM2 B
MATAM,BOKIDIAVE,DONDOU,03,459,CLASSE CM1 A
MATAM,BOKIDIAVE,DONDOU,04,461,CLASSE CM1B
MATAM,BOKIDIAVE,DONDOU,05,460,CLASSE CE2A
MATAM,BOKIDIAVE,DONDOU,06,460,CLASSE CE2B
MATAM,BOKIDIAVE,DOUMGA OURO ALPHA,01,541,CLASSE CM2A
MATAM,BOKIDIAVE,DOUMGA OURO ALPHA,02,542,CLASSE CM2B
MATAM,BOKIDIAVE,DOUMGA OURO ALPHA,03,535,CLASSE CM1A
MATAM,BOKIDIAVE,DOUMGA OURO ALPHA,04,541,CLASSE CE2
MATAM,BOKIDIAVE,DOUMGA OURO THIERNO,01,396,CLASSE CM 2
MATAM,BOKIDIAVE,DOUMGA OURO THIERNO,02,395,CLASSE CE2
MATAM,BOKIDIAVE,DOUMGA RINDIAW,01,482,CLASSE CM 2
MATAM,BOKIDIAVE,DOUMGA RINDIAW,02,491,CLASSE CM 1
MATAM,BOKIDIAVE,ECOLE DIOLOL YALALBE,01,427,ECOLE / CLASSE CI
MATAM,BOKIDIAVE,ECOLE DIOVOL,01,327,ECOLE / CLASSE CP
MATAM,BOKIDIAVE,ECOLE KIRIRE 1,01,537,ECOLE / CLASSE CE1
MATAM,BOKIDIAVE,ECOLE MOW,01,298,ECOLE / CLASSE CI
MATAM,BOKIDIAVE,GAOL,01,452,CLASSE CM 2
MATAM,BOKIDIAVE,GAOL,02,450,CLASSE CM 1
MATAM,BOKIDIAVE,GAOUDAL,01,540,CLASSE CM 2
MATAM,BOKIDIAVE,GAOUDAL,02,539,CLASSE CM 1
MATAM,BOKIDIAVE,GUIRAYE,01,598,CLASSE CM 2
MATAM,BOKIDIAVE,KATOTE,01,441,CLASSE CM 2
MATAM,BOKIDIAVE,KAVEL DIALLOUBE,01,485,CLASSE CM 2
MATAM,BOKIDIAVE,KAVEL DIALLOUBE,02,484,CLASSE CM 1
MATAM,BOKIDIAVE,KAVEL DIALLOUBE,03,481,CLASSE CE 2
MATAM,BOKIDIAVE,MBAKHNA 1,01,528,CLASSE CM 2
MATAM,BOKIDIAVE,MBAKHNA 1,02,524,CLASSE CM 1
MATAM,BOKIDIAVE,MBOLOYEL,01,418,CLASSE CM 2
MATAM,BOKIDIAVE,MBOLOYEL,02,415,CLASSE CM 1
MATAM,BOKIDIAVE,SADEL,01,532,CLASSE CM2 A
MATAM,BOKIDIAVE,SADEL,02,538,CLASSE CM2 B
MATAM,BOKIDIAVE,SADEL,03,541,CLASSE CM1 A
MATAM,BOKIDIAVE,SADEL,04,539,CLASSE CE 2 ECOLE 1
MATAM,BOKIDIAVE,SARACOURO DIALLOUBE,01,405,CLASSE CE2
MATAM,BOKIDIAVE,SARACOURO DIALLOUBE,02,235,SALLE DE CLASSE
MATAM,BOKIDIAVE,THIEHEL SEBBE,01,446,SALLE DE CLASSE
MATAM,NABADJI CIVOL,BOKISSABOUDOU,01,394,CLASSE CM 2
MATAM,NABADJI CIVOL,BOKISSABOUDOU,02,393,CLASSE CM1
MATAM,NABADJI CIVOL,BOYNADJI ROUMDE,01,394,CLASSE CM2A
MATAM,NABADJI CIVOL,BOYNADJI ROUMDE,02,394,CLASSE CM2 B
MATAM,NABADJI CIVOL,BOYNADJI ROUMDE,03,397,CLASSE CE2
MATAM,NABADJI CIVOL,BOYNADJI SINTHIOU,01,515,CLASSE CM1 A
MATAM,NABADJI CIVOL,BOYNADJI SINTHIOU,02,516,CLASSE CM1 B
MATAM,NABADJI CIVOL,BOYNADJI SINTHIOU,03,516,CLASSE CE2 A
MATAM,NABADJI CIVOL,BOYNADJI SINTHIOU,04,506,SALLE DE CLASSE
MATAM,NABADJI CIVOL,DIENGA,01,303,ABRI PROVISOIRE
MATAM,NABADJI CIVOL,ECOLE HONTORBE,01,403,ECOLE / CLASSE CI
MATAM,NABADJI CIVOL,ECOLE SIRIWORO,01,266,ECOLE / CLASSE CP
MATAM,NABADJI CIVOL,ECOLE THIOUBALEL,01,317,ECOLE / CLASSE CI
MATAM,NABADJI CIVOL,ECOLE TIGUERE YENE,01,510,ECOLE / CLASSE CP
MATAM,NABADJI CIVOL,FETE NIEBE,01,466,CLASSE CM2 A
MATAM,NABADJI CIVOL,FETE NIEBE,02,469,CLASSE CM1 A
MATAM,NABADJI CIVOL,FETE NIEBE,03,470,CLASSE CE2 A
MATAM,NABADJI CIVOL,KOUNDEL,01,431,CLASSE CM 2
MATAM,NABADJI CIVOL,KOUNDEL,02,425,SALLE DE CLASSE
MATAM,NABADJI CIVOL,NABADJI CIVOL 1,01,592,CLASSE CM2  A
MATAM,NABADJI CIVOL,NABADJI CIVOL 1,02,598,CLASSE CM2 B
MATAM,NABADJI CIVOL,NABADJI CIVOL 1,03,590,CLASSE CM1 A
MATAM,NABADJI CIVOL,NABADJI CIVOL 1,04,596,CLASSE CM1 B
MATAM,NABADJI CIVOL,NABADJI CIVOL 1,05,592,CLASSE CE2 A
MATAM,NABADJI CIVOL,NABADJI CIVOL 1,06,176,CLASSE CE2 B
MATAM,NABADJI CIVOL,NABADJI MBAL,01,335,CLASSE CM 2
MATAM,NABADJI CIVOL,NABADJI MBAL,02,333,CLASSE CM 1
MATAM,NABADJI CIVOL,NDOULOUMADJI DEMBE,01,570,CLASSE CM2 A
MATAM,NABADJI CIVOL,NDOULOUMADJI DEMBE,02,569,CLASSE CM2 B
MATAM,NABADJI CIVOL,NDOULOUMADJI DEMBE,03,570,CLASSE CM1 A
MATAM,NABADJI CIVOL,NDOULOUMADJI DEMBE,04,569,CLASSE CE 2 A
MATAM,NABADJI CIVOL,NDOULOUMADJI DEMBE,05,568,CLASSE CE 2 A
MATAM,NABADJI CIVOL,NDOULOUMADJI FOUNEBE,01,598,ECOLE / CLASSE CE2
MATAM,NABADJI CIVOL,NDOULOUMADJI FOUNEBE,02,600,ECOLE / CLASSE CE1
MATAM,NABADJI CIVOL,NDOULOUMADJI FOUNEBE,03,94,ECOLE / CLASSE CI
MATAM,NABADJI CIVOL,NGUEYENE,01,430,CLASSE CM2 A
MATAM,NABADJI CIVOL,NGUEYENE,02,438,CLASSE CM2 B
MATAM,NABADJI CIVOL,NGUEYENE,03,435,CLASSE CM1 A
MATAM,NABADJI CIVOL,SEDO ABASSE,01,357,CLASSE CM2 A
MATAM,NABADJI CIVOL,SEDO ABASSE,02,356,CLASSE CM2 B
MATAM,NABADJI CIVOL,SEDO SEBE,01,561,ECOLE - CLASSE CM2
MATAM,NABADJI CIVOL,SEDO SEBE,02,565,CLASSE CM1
MATAM,NABADJI CIVOL,SEDO SEBE,03,565,CLASSE CE 2
MATAM,NABADJI CIVOL,SEDO SEBE,04,563,CLASSE CE 1 ECOLE 1
MATAM,NABADJI CIVOL,SINTHIOU MOGO,01,414,CLASSE CM 2
MATAM,NABADJI CIVOL,SINTHIOU MOGO,02,412,CLASSE CM1
MATAM,NABADJI CIVOL,THIARENE,01,591,CLASSE CM 2
MATAM,NABADJI CIVOL,THIARENE,02,589,CLASSE C M 1
MATAM,NABADJI CIVOL,THIARENE,03,584,CLASSE C E 2
MATAM,NABADJI CIVOL,TIGUERE CIRE,01,433,CLASSE CM 2
MATAM,NABADJI CIVOL,TIGUERE CIRE,02,425,CLASSE CM 1
MATAM,NABADJI CIVOL,TIGUERE CIRE,03,437,CLASSE CE 2
MATAM,NABADJI CIVOL,WOUDOUROU,01,534,CLASSE CM 2
MATAM,NABADJI CIVOL,WOUDOUROU,02,531,CLASSE CM 1
MATAM,NABADJI CIVOL,WOUDOUROU,03,532,CLASSE CE 2
MATAM,NABADJI CIVOL,WOUDOUROU,04,515,SALLE DE CLASSE
MATAM,OGO,BELINAYDE MBAYLA,01,442,ABRI PROVISOIRE
MATAM,OGO,BELINAYDE MBAYLA,02,445,ABRI PROVISOIRE
MATAM,OGO,DANTHIADI,01,594,CLASSE CM2 A
MATAM,OGO,DANTHIADI,02,586,CLASSE CM1 A
MATAM,OGO,DANTHIADI,03,596,CLASSE CE2 A
MATAM,OGO,DANTHIADI,04,99,ECOLE / CLASSE CIA
MATAM,OGO,DIANDIOLY TOUCOULEUR,01,530,CLASSE CM2 A
MATAM,OGO,DIANDIOLY TOUCOULEUR,02,536,CLASSE CM1 A
MATAM,OGO,DIANDIOLY TOUCOULEUR,03,530,CLASSE CE2 A
MATAM,OGO,DINDOUDI,01,256,CLASSE CM 1
MATAM,OGO,ECOLE HAMARABE,01,498,CLASSE CP
MATAM,OGO,GALOYABE TOUCOULEUR,01,271,CLASSE CM 2
MATAM,OGO,GALOYABE TOUCOULEUR,02,269,CLASSE CM 1
MATAM,OGO,GALOYABE TOUCOULEUR,03,271,CLASSE CI
MATAM,OGO,GANABALOL,01,379,CLASSE CM 2
MATAM,OGO,GARLI,01,540,CLASSE CM 2
MATAM,OGO,HOMBO,01,398,CLASSE CM 2
MATAM,OGO,HOMBO,02,397,CLASSE CM 1
MATAM,OGO,LAMBANGO,01,326,CLASSE CE 2
MATAM,OGO,LEVE NGUENAR,01,597,CLASSE CE 1
MATAM,OGO,LEVE NGUENAR,02,52,ECOLE / CLASSE CM1
MATAM,OGO,LOUMBOL ALLOUKI,01,181,ECOLE CLASSE CI
MATAM,OGO,OGO,01,582,CLASSE CM2 A
MATAM,OGO,OGO,02,578,CLASSE CM2 B
MATAM,OGO,OGO,03,579,CLASSE CM1 A
MATAM,OGO,OGO,04,577,CLASSE CE2 A
MATAM,OGO,OGO,05,577,CLASSE CM 1 ECOLE 1
MATAM,OGO,SINTHIOU GARBA,01,591,CLASSE CM2 A
MATAM,OGO,SINTHIOU GARBA,02,593,CLASSE CM2 B
MATAM,OGO,SINTHIOU GARBA,03,593,CLASSE CM1 A
MATAM,OGO,SINTHIOU GARBA,04,588,CLASSE CM1 B
MATAM,OGO,SINTHIOU GARBA,05,590,CLASSE CE2 A
MATAM,OGO,SINTHIOU GARBA,06,587,CLASSE CE2B
MATAM,OGO,THIAMBE,01,473,CLASSE CM2 A
MATAM,OGO,THIAMBE,02,473,CLASSE CM1 A
MATAM,OGO,THIANCONE BOGUEL,01,521,CLASSE CM 2
MATAM,OGO,THIANCONE BOGUEL,02,528,CLASSE CM 1
MATAM,OGO,THIANCONE HIRAYE,01,417,CLASSE CM 2
MATAM,OGO,THIANCONE HIRAYE,02,410,CLASSE CM 1
MATAM,OGO,VASSACODE MBAYLA,01,579,CLASSE CM 2
MATAM,OGO,VASSACODE MBAYLA,02,578,CLASSE CM 1
RANEROU FERLO,RANEROU,RANEROU,01,596,SALLE 1
RANEROU FERLO,RANEROU,RANEROU,02,598,SALLE 5 CE1 A
RANEROU FERLO,RANEROU,RANEROU,03,598,SALLE DE CLASSE
RANEROU FERLO,RANEROU,RANEROU,04,401,ECOLE ELEMENTAIRE SALLE CTP
RANEROU FERLO,LOUGRE THIOLY,BADAGOR,01,444,ECOLE SALLE DE CLASSE
RANEROU FERLO,LOUGRE THIOLY,GALLET 1,01,168,ECOLE ELEMENTAIRE SALLE1
RANEROU FERLO,LOUGRE THIOLY,GUIRDE LATHIE 1,01,212,ABRI PROVISOIRE
RANEROU FERLO,LOUGRE THIOLY,KOSSASSE NAMARY,01,227,ABRI PROVISOIRE
RANEROU FERLO,LOUGRE THIOLY,LOUGRE THIOLY,01,535,ECOLE SALLE 1
RANEROU FERLO,LOUGRE THIOLY,LOUGRE THIOLY,02,535,ECOLE SALLE 2
RANEROU FERLO,LOUGRE THIOLY,LOUGRE THIOLY,03,532,MAISON COMMUNAUTAIRE
RANEROU FERLO,LOUGRE THIOLY,NDIAYENE,01,345,ABRI PROVISOIRE
RANEROU FERLO,LOUGRE THIOLY,THIOUKOUNGAL,01,399,ECOLE SALLE DE CLASSE
RANEROU FERLO,OUDALAYE,BELEL,01,212,ECOLE SALLE DE CLASSE
RANEROU FERLO,OUDALAYE,BOULONE SENO,01,256,ABRI PROVISOIRE
RANEROU FERLO,OUDALAYE,CIVIABE ORIENTAL,01,596,ECOLE SALLE DE CLASSE
RANEROU FERLO,OUDALAYE,CIVIABE ORIENTAL,02,299,ECOLE SALLE 2
RANEROU FERLO,OUDALAYE,DENDOUDY DOW,01,200,ABRI PROVISOIRE
RANEROU FERLO,OUDALAYE,DENDOUDY DOW,02,199,ABRI PROVISOIRE
RANEROU FERLO,OUDALAYE,DOUNOUBEL,01,75,ABRI PROVISOIRE
RANEROU FERLO,OUDALAYE,FOURDOU MBAYLA,01,557,ECOLE SALLE 1
RANEROU FERLO,OUDALAYE,FOURDOU MBAYLA,02,559,ECOLE SALLE 2
RANEROU FERLO,OUDALAYE,GASSE DIABE,01,425,ECOLE SALLE DE CLASSE
RANEROU FERLO,OUDALAYE,GASSE SAFALBE,01,332,ECOLE SALLE DE CLASSE
RANEROU FERLO,OUDALAYE,KATANE,01,100,ECOLE SALLE DE CLASSE
RANEROU FERLO,OUDALAYE,KOUROUKARANE,01,113,ABRI PROVISOIRE
RANEROU FERLO,OUDALAYE,LOUMBI NIALBY,01,181,ECOLE SALLE DE CLASSE
RANEROU FERLO,OUDALAYE,LOUMBOL SAMBA ABDOUL,01,380,ECOLE SALLE 1
RANEROU FERLO,OUDALAYE,LOUMBOL SAMBA ABDOUL,02,377,ECOLE SALLE DE CLASSE
RANEROU FERLO,OUDALAYE,MBAM,01,403,ABRI PROVISOIRE
RANEROU FERLO,OUDALAYE,MBOUL BOKI,01,404,ECOLE SALLE DE CLASSE
RANEROU FERLO,OUDALAYE,MODI KELLOL,01,334,ABRI PROVISOIRE
RANEROU FERLO,OUDALAYE,NAOURE,01,595,ECOLE SALLE 1
RANEROU FERLO,OUDALAYE,OUDALAYE,01,536,ABRI PROVISOIRE
RANEROU FERLO,OUDALAYE,OUDALAYE,02,535,ABRI PROVISOIRE
RANEROU FERLO,OUDALAYE,PATOUKI,01,231,ECOLE SALLE DE CLASSE
RANEROU FERLO,OUDALAYE,PETHIEL,01,257,ABRI PROVISOIRE
RANEROU FERLO,OUDALAYE,SAMBADOGUEL,01,391,ECOLE PUBLIQUE SALLE 1
RANEROU FERLO,OUDALAYE,SINTHIOU MAMOUDOU,01,345,ABRI PROVISOIRE
RANEROU FERLO,OUDALAYE,YOUNOUFERE,01,573,ECOLE PUBLIQUE SALLE 1
RANEROU FERLO,OUDALAYE,YOUNOUFERE,02,573,ECOLE PUBLIQUE SALLE 2
RANEROU FERLO,OUDALAYE,YOUNOUFERE,03,542,ECOLE PUBLIQUE SALLE 3
RANEROU FERLO,VELINGARA  (RANEROU),ADIA,01,522,ECOLE SALLE DE CLASSE
RANEROU FERLO,VELINGARA  (RANEROU),BAGNANOL 2,01,231,ECOLE SALLE DE CLASSE
RANEROU FERLO,VELINGARA  (RANEROU),BELEL TOUFFLE SANTHIANE,01,289,ECOLE SALLE DE CLASSE
RANEROU FERLO,VELINGARA  (RANEROU),BELEL TOUFFLE SANTHIANE,02,293,ECOLE SALLE DE CLASSE
RANEROU FERLO,VELINGARA  (RANEROU),BOUNDOU MBABA BARKEDJI,01,222,ECOLE SALLE DE CLASSE
RANEROU FERLO,VELINGARA  (RANEROU),BOUNDOU MBABA SANTHIE,01,276,ECOLE SALLE 1
RANEROU FERLO,VELINGARA  (RANEROU),DAYANE GASSEL,01,431,ECOLE SALLE DE CLASSE
RANEROU FERLO,VELINGARA  (RANEROU),MBAKEDJI SAMBA NIAKE,01,258,ABRI PROVISOIRE
RANEROU FERLO,VELINGARA  (RANEROU),MBEM MBEM,01,438,ECOLE SALLE 1
RANEROU FERLO,VELINGARA  (RANEROU),MBEM MBEM,02,436,ECOLE SALLE 2
RANEROU FERLO,VELINGARA  (RANEROU),NDIANOYE,01,425,ECOLE SALLE 1
RANEROU FERLO,VELINGARA  (RANEROU),NELBI,01,152,ABRI PROVISOIRE
RANEROU FERLO,VELINGARA  (RANEROU),SAB SABRE DIAM DIAM,01,312,ECOLE SALLE DE CLASSE
RANEROU FERLO,VELINGARA  (RANEROU),SESSOUM DOUBEL,01,190,ECOLE SALLE DE CLASSE
RANEROU FERLO,VELINGARA  (RANEROU),THIASKY DIONABE,01,118,ECOLE SALLE DE CLASSE
RANEROU FERLO,VELINGARA  (RANEROU),THIONOKH SANGUE,01,477,ECOLE SALLE 1
RANEROU FERLO,VELINGARA  (RANEROU),THIONOKH SANGUE,02,471,ECOLE SALLE 2
RANEROU FERLO,VELINGARA  (RANEROU),VELINGARA,01,600,ECOLE SALLE 1
RANEROU FERLO,VELINGARA  (RANEROU),VELINGARA,02,599,ECOLE SALLE 2
RANEROU FERLO,VELINGARA  (RANEROU),VELINGARA,03,599,ECOLE SALLE 3
RANEROU FERLO,VELINGARA  (RANEROU),VELINGARA,04,599,ECOLE SALLE 4
RANEROU FERLO,VELINGARA  (RANEROU),WENDOU NAMARY,01,207,ECOLE SALLE DE CLASSE
